seq,symbol,side,type,price,qty,peak_qty,order_id,action,ref_id
14892,AMZN,,,200.53,90,,,AMEND,7657
14893,META,SELL,MARKET,,39,,11604,NEW,
14894,GOOGL,SELL,LIMIT,307.12,27,,11605,NEW,
14895,TSLA,SELL,LIMIT,417.88,73,,11606,NEW,
14896,SPY,SELL,LIMIT,687.52,46,,11607,NEW,
14897,SPY,BUY,MARKET,,432,,11608,NEW,
14898,NVDA,,,,,,,CANCEL,3342
14899,AMZN,,,,,,,CANCEL,9598
14900,MSFT,BUY,FOK,397.04,83,,11609,NEW,
14901,TSLA,SELL,LIMIT,417.59,57,,11610,NEW,
14902,AAPL,BUY,LIMIT,252.39,69,,11611,NEW,
14903,AAPL,,,252.38,60,,,AMEND,8776
14904,NVDA,SELL,IOC,186.86,70,,11612,NEW,
14905,AMZN,,,200.45,68,,,AMEND,9545
14906,AMZN,BUY,LIMIT,200.5,7,,11613,NEW,
14907,TSLA,,,,,,,CANCEL,9764
14908,META,SELL,MARKET,,74,,11614,NEW,
14909,TSLA,,,,,,,CANCEL,11228
14910,AAPL,BUY,MARKET,,14,,11615,NEW,
14911,MSFT,,,,,,,CANCEL,4217
14912,META,,,,,,,CANCEL,10609
14913,SPY,SELL,LIMIT,687.35,2,,11616,NEW,
14914,AMZN,BUY,ICEBERG,200.47,462,160,11617,NEW,
14915,NVDA,SELL,LIMIT,186.85,18,,11618,NEW,
14916,SPY,,,687.05,228,,,AMEND,7722
14917,AMZN,,,200.46,390,,,AMEND,1226
14918,SPY,BUY,LIMIT,687.07,28,,11619,NEW,
14919,AAPL,BUY,LIMIT,252.37,420,,11620,NEW,
14920,MSFT,SELL,LIMIT,397.11,817,,11621,NEW,
14921,SPY,,,,,,,CANCEL,7811
14922,NVDA,BUY,LIMIT,186.78,687,,11622,NEW,
14923,META,BUY,MARKET,,10,,11623,NEW,
14924,MSFT,SELL,LIMIT,397.14,75,,11624,NEW,
14925,META,SELL,ICEBERG,651.8,1314,40,11625,NEW,
14926,NVDA,SELL,LIMIT,186.91,58,,11626,NEW,
14927,AAPL,,,,,,,CANCEL,7434
14928,MSFT,SELL,IOC,397.06,64,,11627,NEW,
14929,NVDA,BUY,IOC,186.81,36,,11628,NEW,
14930,TSLA,SELL,MARKET,,27,,11629,NEW,
14931,SPY,,,,,,,CANCEL,6846
14932,GOOGL,,,307.04,30,,,AMEND,836
14933,SPY,SELL,IOC,687.29,40,,11630,NEW,
14934,NVDA,SELL,FOK,186.96,84,,11631,NEW,
14935,NVDA,,,186.94,70,,,AMEND,27789
14936,NVDA,SELL,LIMIT,186.96,460,,11632,NEW,
14937,NVDA,BUY,MARKET,,97,,11633,NEW,
14938,META,SELL,LIMIT,651.74,86,,11634,NEW,
14939,GOOGL,,,,,,,CANCEL,6015
14940,MSFT,SELL,LIMIT,396.96,85,,11635,NEW,
14941,MSFT,BUY,LIMIT,396.83,76,,11636,NEW,
14942,NVDA,,,,,,,CANCEL,122
14943,SPY,BUY,LIMIT,687.17,57,,11637,NEW,
14944,TSLA,SELL,FOK,417.56,75,,11638,NEW,
14945,NVDA,SELL,LIMIT,186.9,60,,11639,NEW,
14946,GOOGL,BUY,FOK,307,62,,11640,NEW,
14947,GOOGL,BUY,LIMIT,306.98,8,,11641,NEW,
14948,AAPL,,,,,,,CANCEL,10600
14949,TSLA,SELL,MARKET,,45,,11642,NEW,
14950,SPY,SELL,MARKET,,28,,11643,NEW,
14951,SPY,SELL,LIMIT,687.47,17,,11644,NEW,
14952,SPY,BUY,LIMIT,687.24,70,,11645,NEW,
14953,MSFT,SELL,IOC,397.03,37,,11646,NEW,
14954,TSLA,SELL,MARKET,,70,,11647,NEW,
14955,AMZN,SELL,LIMIT,200.53,26,,11648,NEW,
14956,SPY,BUY,LIMIT,687.2,8,,11649,NEW,
14957,AAPL,BUY,IOC,252.36,788,,11650,NEW,
14958,NVDA,,,,,,,CANCEL,7647
14959,META,BUY,FOK,651.25,46,,11651,NEW,
14960,AAPL,,,252.36,60,,,AMEND,7804
14961,NVDA,BUY,LIMIT,186.93,55,,11652,NEW,
14962,SPY,,,,,,,CANCEL,6530
14963,MSFT,SELL,IOC,396.84,100,,11653,NEW,
14964,SPY,BUY,LIMIT,687.46,44,,11654,NEW,
14965,META,SELL,LIMIT,651.15,24,,11655,NEW,
14966,GOOGL,BUY,MARKET,,15,,11656,NEW,
14967,AAPL,BUY,LIMIT,252.36,45,,11657,NEW,
14968,MSFT,SELL,LIMIT,396.93,43,,11658,NEW,
14969,META,BUY,LIMIT,650.98,62,,11659,NEW,
14970,AMZN,SELL,ICEBERG,200.54,638,24,11660,NEW,
14971,GOOGL,BUY,LIMIT,306.95,7,,11661,NEW,
14972,MSFT,SELL,ICEBERG,396.84,1390,78,11662,NEW,
14973,AMZN,,,,,,,CANCEL,10181
14974,AAPL,BUY,LIMIT,252.31,89,,11663,NEW,
14975,NVDA,SELL,LIMIT,186.92,83,,11664,NEW,
14976,MSFT,SELL,LIMIT,396.88,84,,11665,NEW,
14977,TSLA,,,417.22,7,,,AMEND,6299
14978,MSFT,SELL,MARKET,,12,,11666,NEW,
14979,NVDA,BUY,LIMIT,186.77,12,,11667,NEW,
14980,MSFT,,,396.99,94,,,AMEND,9526
14981,MSFT,BUY,FOK,396.67,30,,11668,NEW,
14982,MSFT,BUY,IOC,396.52,39,,11669,NEW,
14983,TSLA,SELL,MARKET,,6,,11670,NEW,
14984,NVDA,SELL,MARKET,,51,,11671,NEW,
14985,NVDA,,,,,,,CANCEL,6317
14986,GOOGL,,,,,,,CANCEL,4548
14987,SPY,,,,,,,CANCEL,2052
14988,AMZN,SELL,LIMIT,200.51,70,,11672,NEW,
14989,SPY,SELL,MARKET,,24,,11673,NEW,
14990,AAPL,,,,,,,CANCEL,5159
14991,AAPL,,,,,,,CANCEL,7403
14992,META,BUY,MARKET,,14,,11674,NEW,
14993,TSLA,SELL,ICEBERG,417.43,1397,57,11675,NEW,
14994,SPY,SELL,MARKET,,49,,11676,NEW,
14995,AAPL,BUY,IOC,252.34,27,,11677,NEW,
14996,AAPL,BUY,ICEBERG,252.28,247,41,11678,NEW,
14997,MSFT,,,,,,,CANCEL,3420
14998,SPY,SELL,ICEBERG,687.87,1977,126,11679,NEW,
14999,AAPL,BUY,IOC,252.24,14,,11680,NEW,
15000,GOOGL,BUY,FOK,307.02,84,,11681,NEW,
15001,GOOGL,BUY,LIMIT,306.94,52,,11682,NEW,
15002,MSFT,SELL,LIMIT,396.59,11,,11683,NEW,
15003,AAPL,,,,,,,CANCEL,10638
15004,TSLA,,,,,,,CANCEL,11441
15005,META,SELL,LIMIT,651.51,17,,11684,NEW,
15006,AAPL,SELL,LIMIT,252.34,47,,11685,NEW,
15007,AAPL,,,252.25,54,,,AMEND,4658
15008,NVDA,SELL,FOK,186.88,967,,11686,NEW,
15009,NVDA,SELL,LIMIT,186.82,97,,11687,NEW,
15010,SPY,SELL,IOC,687.96,36,,11688,NEW,
15011,SPY,BUY,LIMIT,687.67,60,,11689,NEW,
15012,AAPL,SELL,LIMIT,252.41,36,,11690,NEW,
15013,SPY,BUY,ICEBERG,687.56,1539,40,11691,NEW,
15014,NVDA,BUY,ICEBERG,186.71,441,178,11692,NEW,
15015,META,SELL,LIMIT,651.67,932,,11693,NEW,
15016,TSLA,,,417.27,81,,,AMEND,9949
15017,GOOGL,SELL,MARKET,,69,,11694,NEW,
15018,SPY,SELL,IOC,687.84,97,,11695,NEW,
15019,MSFT,BUY,FOK,396.48,94,,11696,NEW,
15020,SPY,SELL,MARKET,,88,,11697,NEW,
15021,MSFT,SELL,MARKET,,19,,11698,NEW,
15022,GOOGL,SELL,LIMIT,307.02,75,,11699,NEW,
15023,SPY,,,,,,,CANCEL,8567
15024,NVDA,BUY,LIMIT,186.79,80,,11700,NEW,
15025,AAPL,SELL,MARKET,,22,,11701,NEW,
15026,NVDA,SELL,LIMIT,186.94,43,,11702,NEW,
15027,META,BUY,IOC,651.64,15,,11703,NEW,
15028,TSLA,,,,,,,CANCEL,10297
15029,GOOGL,BUY,LIMIT,306.9,56,,11704,NEW,
15030,GOOGL,SELL,LIMIT,307.08,29,,11705,NEW,
15031,TSLA,BUY,FOK,416.81,52,,11706,NEW,
15032,AAPL,,,,,,,CANCEL,3821
15033,SPY,SELL,FOK,687.82,76,,11707,NEW,
15034,GOOGL,,,,,,,CANCEL,9704
15035,AMZN,BUY,LIMIT,200.44,75,,11708,NEW,
15036,SPY,SELL,IOC,687.94,572,,11709,NEW,
15037,GOOGL,SELL,MARKET,,50,,11710,NEW,
15038,AAPL,SELL,LIMIT,252.43,89,,11711,NEW,
15039,GOOGL,,,,,,,CANCEL,5889
15040,AAPL,BUY,IOC,252.41,64,,11712,NEW,
15041,META,,,,,,,CANCEL,10714
15042,GOOGL,SELL,LIMIT,307.05,66,,11713,NEW,
15043,MSFT,,,,,,,CANCEL,6746
15044,SPY,BUY,LIMIT,687.56,61,,11714,NEW,
15045,GOOGL,BUY,LIMIT,306.9,7,,11715,NEW,
15046,SPY,,,,,,,CANCEL,3472
15047,NVDA,BUY,MARKET,,323,,11716,NEW,
15048,MSFT,BUY,ICEBERG,396.69,387,142,11717,NEW,
15049,SPY,,,,,,,CANCEL,1943
15050,MSFT,,,396.84,748,,,AMEND,3976
15051,AMZN,,,200.53,25,,,AMEND,4291
15052,META,BUY,LIMIT,651.99,26,,11718,NEW,
15053,GOOGL,SELL,LIMIT,306.98,68,,11719,NEW,
15054,AAPL,BUY,LIMIT,252.4,47,,11720,NEW,
15055,AAPL,,,,,,,CANCEL,51368
15056,NVDA,,,186.88,1,,,AMEND,6672
15057,MSFT,SELL,ICEBERG,396.94,1095,30,11721,NEW,
15058,GOOGL,BUY,IOC,306.86,90,,11722,NEW,
15059,GOOGL,SELL,FOK,306.89,29,,11723,NEW,
15060,TSLA,BUY,LIMIT,416.95,55,,11724,NEW,
15061,TSLA,BUY,LIMIT,417.2,26,,11725,NEW,
15062,AAPL,,,,,,,CANCEL,3083
15063,AMZN,,,,,,,CANCEL,7517
15064,META,SELL,LIMIT,652.3,46,,11726,NEW,
15065,SPY,BUY,MARKET,,82,,11727,NEW,
15066,SPY,BUY,MARKET,,58,,11728,NEW,
15067,NVDA,SELL,LIMIT,187.03,85,,11729,NEW,
15068,AMZN,BUY,ICEBERG,200.41,1819,142,11730,NEW,
15069,AAPL,SELL,FOK,252.44,5,,11731,NEW,
15070,NVDA,BUY,IOC,186.97,95,,11732,NEW,
15071,AMZN,SELL,IOC,200.55,94,,11733,NEW,
15072,TSLA,SELL,ICEBERG,417.39,999,98,11734,NEW,
15073,SPY,SELL,LIMIT,688.1,2,,11735,NEW,
15074,AAPL,SELL,LIMIT,252.48,52,,11736,NEW,
15075,GOOGL,,,,,,,CANCEL,6656
15076,AAPL,BUY,LIMIT,252.35,98,,11737,NEW,
15077,NVDA,SELL,LIMIT,186.96,30,,11738,NEW,
15078,TSLA,,,,,,,CANCEL,3451
15079,AMZN,,,200.53,57,,,AMEND,10602
15080,META,,,,,,,CANCEL,3833
15081,GOOGL,BUY,LIMIT,306.86,276,,11739,NEW,
15082,TSLA,SELL,LIMIT,417.43,20,,11740,NEW,
15083,AAPL,SELL,LIMIT,252.41,37,,11741,NEW,
15084,NVDA,BUY,LIMIT,186.92,72,,11742,NEW,
15085,SPY,SELL,IOC,687.9,16,,11743,NEW,
15086,AMZN,,,,,,,CANCEL,8875
15087,AAPL,,,,,,,CANCEL,10191
15088,META,SELL,LIMIT,652.31,6,,11744,NEW,
15089,AAPL,SELL,LIMIT,252.35,84,,11745,NEW,
15090,MSFT,BUY,LIMIT,396.77,57,,11746,NEW,
15091,NVDA,SELL,LIMIT,187.04,884,,11747,NEW,
15092,AAPL,SELL,LIMIT,252.37,89,,11748,NEW,
15093,AAPL,BUY,LIMIT,252.3,527,,11749,NEW,
15094,META,BUY,LIMIT,652.27,48,,11750,NEW,
15095,TSLA,BUY,LIMIT,417.64,1,,11751,NEW,
15096,NVDA,SELL,LIMIT,186.93,86,,11752,NEW,
15097,MSFT,,,,,,,CANCEL,5510
15098,TSLA,SELL,ICEBERG,417.93,1686,39,11753,NEW,
15099,TSLA,SELL,ICEBERG,417.88,623,195,11754,NEW,
15100,TSLA,,,417.88,40,,,AMEND,6283
15101,TSLA,BUY,LIMIT,418.23,40,,11755,NEW,
15102,NVDA,BUY,LIMIT,186.9,14,,11756,NEW,
15103,TSLA,SELL,LIMIT,418.27,60,,11757,NEW,
15104,AMZN,BUY,ICEBERG,200.51,1521,21,11758,NEW,
15105,TSLA,SELL,ICEBERG,418.4,559,165,11759,NEW,
15106,META,SELL,LIMIT,652.31,28,,11760,NEW,
15107,AAPL,,,252.28,100,,,AMEND,6576
15108,SPY,,,687.64,68,,,AMEND,7726
15109,MSFT,SELL,FOK,396.79,71,,11761,NEW,
15110,META,BUY,ICEBERG,651.79,1338,147,11762,NEW,
15111,MSFT,BUY,LIMIT,396.72,14,,11763,NEW,
15112,AAPL,BUY,IOC,252.18,51,,11764,NEW,
15113,GOOGL,,,,,,,CANCEL,9762
15114,NVDA,,,,,,,CANCEL,810
15115,AMZN,BUY,LIMIT,200.49,447,,11765,NEW,
15116,TSLA,,,,,,,CANCEL,10073
15117,MSFT,BUY,MARKET,,25,,11766,NEW,
15118,AMZN,BUY,IOC,200.42,6,,11767,NEW,
15119,AAPL,BUY,FOK,252.25,820,,11768,NEW,
15120,MSFT,BUY,MARKET,,5,,11769,NEW,
15121,AAPL,SELL,ICEBERG,252.23,1751,48,11770,NEW,
15122,SPY,BUY,FOK,687.52,91,,11771,NEW,
15123,TSLA,,,,,,,CANCEL,2283
15124,GOOGL,,,,,,,CANCEL,8851
15125,MSFT,,,396.48,38,,,AMEND,4718
15126,META,SELL,ICEBERG,652.03,765,98,11772,NEW,
15127,GOOGL,,,307,65,,,AMEND,5109
15128,GOOGL,BUY,FOK,306.89,77,,11773,NEW,
15129,GOOGL,SELL,MARKET,,633,,11774,NEW,
15130,SPY,SELL,LIMIT,688.02,86,,11775,NEW,
15131,AMZN,SELL,ICEBERG,200.48,1476,70,11776,NEW,
15132,AAPL,SELL,LIMIT,252.21,99,,11777,NEW,
15133,AAPL,SELL,LIMIT,252.31,86,,11778,NEW,
15134,MSFT,BUY,FOK,396.51,7,,11779,NEW,
15135,MSFT,BUY,LIMIT,396.65,71,,11780,NEW,
15136,SPY,BUY,LIMIT,687.67,699,,11781,NEW,
15137,AAPL,SELL,IOC,252.32,68,,11782,NEW,
15138,MSFT,SELL,ICEBERG,396.93,1501,189,11783,NEW,
15139,TSLA,BUY,LIMIT,418.18,96,,11784,NEW,
15140,AMZN,SELL,ICEBERG,200.49,1298,16,11785,NEW,
15141,NVDA,SELL,LIMIT,186.96,42,,11786,NEW,
15142,AAPL,SELL,MARKET,,91,,11787,NEW,
15143,AAPL,BUY,FOK,252.23,31,,11788,NEW,
15144,AAPL,BUY,LIMIT,252.29,73,,11789,NEW,
15145,META,SELL,MARKET,,66,,11790,NEW,
15146,MSFT,,,396.81,21,,,AMEND,10808
15147,AMZN,SELL,LIMIT,200.52,74,,11791,NEW,
15148,NVDA,,,,,,,CANCEL,10650
15149,AAPL,BUY,LIMIT,252.2,17,,11792,NEW,
15150,MSFT,SELL,LIMIT,396.87,76,,11793,NEW,
15151,SPY,SELL,LIMIT,687.9,19,,11794,NEW,
15152,NVDA,SELL,FOK,186.82,70,,11795,NEW,
15153,TSLA,BUY,MARKET,,95,,11796,NEW,
15154,NVDA,,,186.82,17,,,AMEND,11270
15155,AAPL,BUY,LIMIT,252.27,30,,11797,NEW,
15156,AAPL,BUY,LIMIT,252.27,1,,11798,NEW,
15157,TSLA,,,,,,,CANCEL,963
15158,NVDA,SELL,MARKET,,68,,11799,NEW,
15159,AMZN,SELL,MARKET,,2,,11800,NEW,
15160,MSFT,,,396.9,57,,,AMEND,4274
15161,AMZN,BUY,MARKET,,42,,11801,NEW,
15162,NVDA,BUY,FOK,186.77,79,,11802,NEW,
15163,AAPL,SELL,ICEBERG,252.26,1840,81,11803,NEW,
15164,NVDA,SELL,LIMIT,186.73,41,,11804,NEW,
15165,AAPL,SELL,LIMIT,252.27,59,,11805,NEW,
15166,TSLA,BUY,MARKET,,67,,11806,NEW,
15167,AMZN,SELL,ICEBERG,200.46,495,161,11807,NEW,
15168,GOOGL,SELL,LIMIT,307.06,10,,11808,NEW,
15169,AAPL,BUY,LIMIT,252.18,91,,11809,NEW,
15170,AMZN,SELL,FOK,200.47,59,,11810,NEW,
15171,NVDA,BUY,ICEBERG,186.62,887,107,11811,NEW,
15172,SPY,BUY,IOC,687.72,100,,11812,NEW,
15173,AAPL,,,,,,,CANCEL,2408
15174,MSFT,SELL,LIMIT,396.92,6,,11813,NEW,
15175,AAPL,,,252.29,83,,,AMEND,10667
15176,MSFT,SELL,LIMIT,396.87,58,,11814,NEW,
15177,AAPL,SELL,IOC,252.3,49,,11815,NEW,
15178,NVDA,BUY,LIMIT,186.6,22,,11816,NEW,
15179,AAPL,SELL,ICEBERG,252.26,433,118,11817,NEW,
15180,MSFT,BUY,MARKET,,51,,11818,NEW,
15181,GOOGL,SELL,LIMIT,307.16,27,,11819,NEW,
15182,MSFT,SELL,ICEBERG,397.01,543,66,11820,NEW,
15183,AMZN,SELL,MARKET,,61,,11821,NEW,
15184,META,SELL,LIMIT,652.21,89,,11822,NEW,
15185,TSLA,SELL,MARKET,,58,,11823,NEW,
15186,NVDA,SELL,LIMIT,186.55,65,,11824,NEW,
15187,NVDA,SELL,LIMIT,186.46,91,,11825,NEW,
15188,AAPL,SELL,LIMIT,252.27,395,,11826,NEW,
15189,AAPL,SELL,FOK,252.25,281,,11827,NEW,
15190,GOOGL,SELL,LIMIT,307.27,23,,11828,NEW,
15191,NVDA,,,,,,,CANCEL,116
15192,NVDA,,,,,,,CANCEL,9900
15193,AAPL,BUY,MARKET,,95,,11829,NEW,
15194,GOOGL,SELL,MARKET,,28,,11830,NEW,
15195,TSLA,BUY,IOC,417.34,12,,11831,NEW,
15196,MSFT,BUY,IOC,396.84,60,,11832,NEW,
15197,TSLA,SELL,MARKET,,14,,11833,NEW,
15198,TSLA,,,,,,,CANCEL,6342
15199,AMZN,SELL,LIMIT,200.48,92,,11834,NEW,
15200,NVDA,SELL,LIMIT,186.39,11,,11835,NEW,
15201,TSLA,SELL,LIMIT,417.32,62,,11836,NEW,
15202,SPY,BUY,IOC,687.64,34,,11837,NEW,
15203,AMZN,SELL,MARKET,,38,,11838,NEW,
15204,GOOGL,,,,,,,CANCEL,10009
15205,GOOGL,SELL,IOC,307.26,31,,11839,NEW,
15206,GOOGL,,,307.25,41,,,AMEND,3897
15207,NVDA,BUY,LIMIT,186.33,93,,11840,NEW,
15208,META,SELL,LIMIT,652.18,286,,11841,NEW,
15209,GOOGL,SELL,ICEBERG,307.2,1630,130,11842,NEW,
15210,GOOGL,BUY,ICEBERG,307.02,374,132,11843,NEW,
15211,SPY,SELL,LIMIT,687.97,8,,11844,NEW,
15212,META,SELL,ICEBERG,652.02,1498,115,11845,NEW,
15213,MSFT,,,,,,,CANCEL,11596
15214,MSFT,BUY,ICEBERG,396.76,1629,196,11846,NEW,
15215,AMZN,,,200.44,25,,,AMEND,7073
15216,MSFT,SELL,MARKET,,93,,11847,NEW,
15217,TSLA,,,,,,,CANCEL,11264
15218,AAPL,SELL,MARKET,,95,,11848,NEW,
15219,META,,,652.05,80,,,AMEND,1244
15220,AMZN,SELL,LIMIT,200.49,74,,11849,NEW,
15221,SPY,,,,,,,CANCEL,6871
15222,MSFT,,,396.87,19,,,AMEND,2469
15223,AAPL,,,252.3,95,,,AMEND,4810
15224,SPY,BUY,ICEBERG,687.52,1709,40,11850,NEW,
15225,AMZN,BUY,ICEBERG,200.43,915,129,11851,NEW,
15226,TSLA,SELL,ICEBERG,417.51,545,14,11852,NEW,
15227,GOOGL,BUY,LIMIT,307.01,31,,11853,NEW,
15228,GOOGL,BUY,FOK,307.04,83,,11854,NEW,
15229,AAPL,,,252.3,82,,,AMEND,11741
15230,TSLA,,,417.35,5,,,AMEND,7466
15231,GOOGL,,,307.16,79,,,AMEND,10308
15232,MSFT,,,,,,,CANCEL,5647
15233,AAPL,BUY,FOK,252.15,47,,11855,NEW,
15234,GOOGL,BUY,IOC,307.09,33,,11856,NEW,
15235,SPY,SELL,LIMIT,687.55,69,,11857,NEW,
15236,AMZN,BUY,LIMIT,200.4,35,,11858,NEW,
15237,META,BUY,LIMIT,651.74,99,,11859,NEW,
15238,MSFT,SELL,LIMIT,396.96,53,,11860,NEW,
15239,META,SELL,FOK,651.51,28,,11861,NEW,
15240,MSFT,,,,,,,CANCEL,6605
15241,GOOGL,BUY,MARKET,,41,,11862,NEW,
15242,SPY,,,,,,,CANCEL,2777
15243,SPY,BUY,ICEBERG,687.11,914,111,11863,NEW,
15244,AMZN,SELL,IOC,200.54,66,,11864,NEW,
15245,GOOGL,BUY,IOC,307.04,71,,11865,NEW,
15246,NVDA,SELL,ICEBERG,186.4,1673,74,11866,NEW,
15247,AMZN,SELL,LIMIT,200.51,11,,11867,NEW,
15248,TSLA,,,,,,,CANCEL,7931
15249,NVDA,BUY,IOC,186.28,29,,11868,NEW,
15250,META,SELL,LIMIT,651.46,4,,11869,NEW,
15251,AMZN,SELL,LIMIT,200.45,823,,11870,NEW,
15252,MSFT,SELL,LIMIT,396.78,39,,11871,NEW,
15253,NVDA,,,186.32,71,,,AMEND,36725
15254,AAPL,SELL,MARKET,,12,,11872,NEW,
15255,SPY,BUY,ICEBERG,687.22,1176,47,11873,NEW,
15256,MSFT,,,,,,,CANCEL,5470
15257,TSLA,BUY,MARKET,,87,,11874,NEW,
15258,NVDA,SELL,LIMIT,186.43,10,,11875,NEW,
15259,MSFT,SELL,ICEBERG,396.8,252,141,11876,NEW,
15260,MSFT,SELL,LIMIT,396.83,61,,11877,NEW,
15261,AAPL,BUY,ICEBERG,252.15,1039,129,11878,NEW,
15262,AMZN,SELL,IOC,200.47,97,,11879,NEW,
15263,SPY,BUY,ICEBERG,687.17,1380,196,11880,NEW,
15264,NVDA,,,,,,,CANCEL,11702
15265,AMZN,BUY,LIMIT,200.42,582,,11881,NEW,
15266,TSLA,,,417.6,35,,,AMEND,4909
15267,META,BUY,MARKET,,829,,11882,NEW,
15268,SPY,SELL,LIMIT,687.42,278,,11883,NEW,
15269,AMZN,BUY,LIMIT,200.43,67,,11884,NEW,
15270,SPY,SELL,LIMIT,687.55,9,,11885,NEW,
15271,AMZN,BUY,LIMIT,200.51,79,,11886,NEW,
15272,SPY,SELL,LIMIT,687.41,17,,11887,NEW,
15273,TSLA,,,,,,,CANCEL,1863
15274,MSFT,BUY,LIMIT,396.56,2,,11888,NEW,
15275,MSFT,SELL,LIMIT,396.62,45,,11889,NEW,
15276,AAPL,BUY,MARKET,,98,,11890,NEW,
15277,AMZN,SELL,LIMIT,200.55,77,,11891,NEW,
15278,META,SELL,LIMIT,651.15,83,,11892,NEW,
15279,SPY,BUY,MARKET,,13,,11893,NEW,
15280,AAPL,SELL,MARKET,,285,,11894,NEW,
15281,TSLA,BUY,LIMIT,417.41,58,,11895,NEW,
15282,MSFT,BUY,LIMIT,396.37,56,,11896,NEW,
15283,TSLA,,,,,,,CANCEL,6671
15284,TSLA,,,417.42,87,,,AMEND,129
15285,NVDA,SELL,ICEBERG,186.32,1352,56,11897,NEW,
15286,META,SELL,LIMIT,651.16,98,,11898,NEW,
15287,MSFT,SELL,LIMIT,396.58,51,,11899,NEW,
15288,TSLA,SELL,ICEBERG,417.48,1723,37,11900,NEW,
15289,NVDA,BUY,FOK,186.27,28,,11901,NEW,
15290,SPY,,,,,,,CANCEL,5512
15291,AAPL,BUY,MARKET,,71,,11902,NEW,
15292,GOOGL,BUY,ICEBERG,307.13,655,62,11903,NEW,
15293,AAPL,BUY,LIMIT,252.2,80,,11904,NEW,
15294,GOOGL,,,,,,,CANCEL,7600
15295,MSFT,BUY,LIMIT,396.41,73,,11905,NEW,
15296,SPY,SELL,LIMIT,687.52,37,,11906,NEW,
15297,AMZN,BUY,LIMIT,200.51,31,,11907,NEW,
15298,META,BUY,LIMIT,651.05,41,,11908,NEW,
15299,AMZN,SELL,ICEBERG,200.65,1653,111,11909,NEW,
15300,MSFT,,,,,,,CANCEL,7656
15301,AAPL,SELL,LIMIT,252.2,65,,11910,NEW,
15302,SPY,SELL,ICEBERG,687.34,958,78,11911,NEW,
15303,META,BUY,LIMIT,650.61,986,,11912,NEW,
15304,AAPL,SELL,LIMIT,252.18,64,,11913,NEW,
15305,AAPL,BUY,LIMIT,252.06,2,,11914,NEW,
15306,AAPL,,,252.08,505,,,AMEND,8555
15307,SPY,,,,,,,CANCEL,10813
15308,MSFT,BUY,FOK,396.48,14,,11915,NEW,
15309,SPY,SELL,ICEBERG,687.37,1420,137,11916,NEW,
15310,TSLA,SELL,FOK,417.43,86,,11917,NEW,
15311,TSLA,SELL,LIMIT,417.6,82,,11918,NEW,
15312,GOOGL,SELL,IOC,307.19,31,,11919,NEW,
15313,AAPL,,,,,,,CANCEL,6590
15314,SPY,BUY,ICEBERG,687.05,349,65,11920,NEW,
15315,META,,,650.89,26,,,AMEND,5338
15316,SPY,,,687.06,80,,,AMEND,10885
15317,TSLA,BUY,LIMIT,417.42,83,,11921,NEW,
15318,SPY,BUY,IOC,687.18,35,,11922,NEW,
15319,NVDA,SELL,ICEBERG,186.34,1686,25,11923,NEW,
15320,AMZN,,,200.64,30,,,AMEND,9493
15321,TSLA,BUY,LIMIT,417.67,47,,11924,NEW,
15322,SPY,BUY,MARKET,,31,,11925,NEW,
15323,AMZN,,,,,,,CANCEL,3493
15324,AAPL,BUY,IOC,252.17,50,,11926,NEW,
15325,GOOGL,SELL,LIMIT,307.09,90,,11927,NEW,
15326,AMZN,SELL,MARKET,,81,,11928,NEW,
15327,SPY,BUY,ICEBERG,687.1,393,118,11929,NEW,
15328,TSLA,BUY,LIMIT,417.74,68,,11930,NEW,
15329,AAPL,SELL,LIMIT,252.22,19,,11931,NEW,
15330,TSLA,SELL,LIMIT,417.8,30,,11932,NEW,
15331,SPY,BUY,LIMIT,686.96,54,,11933,NEW,
15332,TSLA,,,,,,,CANCEL,11932
15333,NVDA,BUY,LIMIT,186.25,4,,11934,NEW,
15334,AAPL,SELL,IOC,252.25,25,,11935,NEW,
15335,MSFT,BUY,IOC,396.37,12,,11936,NEW,
15336,META,SELL,LIMIT,651.04,62,,11937,NEW,
15337,NVDA,SELL,LIMIT,186.28,20,,11938,NEW,
15338,NVDA,,,,,,,CANCEL,7282
15339,AAPL,SELL,ICEBERG,252.25,420,54,11939,NEW,
15340,GOOGL,SELL,LIMIT,307.03,74,,11940,NEW,
15341,TSLA,,,,,,,CANCEL,10390
15342,SPY,SELL,ICEBERG,687.29,1521,88,11941,NEW,
15343,META,SELL,LIMIT,651.01,68,,11942,NEW,
15344,GOOGL,BUY,LIMIT,307.04,48,,11943,NEW,
15345,AAPL,,,,,,,CANCEL,10052
15346,NVDA,BUY,ICEBERG,186.14,1137,124,11944,NEW,
15347,SPY,,,,,,,CANCEL,6653
15348,META,BUY,IOC,650.57,50,,11945,NEW,
15349,GOOGL,,,,,,,CANCEL,1197
15350,AAPL,BUY,LIMIT,252.13,48,,11946,NEW,
15351,AMZN,BUY,ICEBERG,200.58,1651,94,11947,NEW,
15352,TSLA,SELL,FOK,417.88,7,,11948,NEW,
15353,SPY,,,,,,,CANCEL,4471
15354,TSLA,BUY,MARKET,,38,,11949,NEW,
15355,AAPL,SELL,LIMIT,252.18,40,,11950,NEW,
15356,SPY,BUY,FOK,687.21,9,,11951,NEW,
15357,SPY,SELL,ICEBERG,687.56,942,136,11952,NEW,
