seq,symbol,side,type,price,qty,peak_qty,order_id,action,ref_id
16963,AMZN,BUY,ICEBERG,199.89,2648,224,12892,NEW,
16964,NVDA,SELL,IOC,186.41,71,,12893,NEW,
16965,AAPL,SELL,LIMIT,253.22,9,,12894,NEW,
16966,SPY,BUY,LOC,673.44,109,,12895,NEW,
16967,SPY,BUY,MARKET,,58,,12896,NEW,
16968,AMZN,BUY,LIMIT,199.87,10,,12897,NEW,
16969,MSFT,BUY,ICEBERG,403.86,997,96,12898,NEW,
16970,AAPL,BUY,MARKET,,107,,12899,NEW,
16971,SPY,,,,,,,CANCEL,108
16972,AAPL,BUY,LIMIT,253.13,76,,12900,NEW,
16973,GOOGL,BUY,FOK,302.7,1473,,12901,NEW,
16974,MSFT,SELL,MARKET,,52,,12902,NEW,
16975,MSFT,BUY,MOC,,71,,12903,NEW,
16976,AAPL,BUY,MARKET,,87,,12904,NEW,
16977,NVDA,,,,,,,CANCEL,1172
16978,AAPL,,,,,,,CANCEL,9111
16979,AAPL,BUY,LIMIT,253.22,58,,12905,NEW,
16980,AMZN,BUY,LIMIT,199.85,106,,12906,NEW,
16981,MSFT,BUY,LIMIT,403.91,74,,12907,NEW,
16982,GOOGL,SELL,LIMIT,302.72,304,,12908,NEW,
16983,TSLA,SELL,LIMIT,423.36,110,,12909,NEW,
16984,GOOGL,BUY,LOC,302.56,62,,12910,NEW,
16985,AAPL,,,253.32,42,,,AMEND,11002
16986,NVDA,BUY,LOC,186.35,25,,12911,NEW,
16987,NVDA,BUY,FOK,186.4,2,,12912,NEW,
16988,AAPL,BUY,MARKET,,972,,12913,NEW,
16989,AAPL,SELL,IOC,253.38,35,,12914,NEW,
16990,AAPL,SELL,LIMIT,253.38,78,,12915,NEW,
16991,AAPL,SELL,MARKET,,60,,12916,NEW,
16992,SPY,SELL,LIMIT,673.52,74,,12917,NEW,
16993,AMZN,SELL,FOK,199.98,114,,12918,NEW,
16994,AAPL,BUY,ICEBERG,253.29,2272,72,12919,NEW,
16995,MSFT,SELL,ICEBERG,404.08,1239,75,12920,NEW,
16996,AAPL,SELL,ICEBERG,253.36,1530,124,12921,NEW,
16997,TSLA,SELL,LIMIT,423.52,91,,12922,NEW,
16998,NVDA,,,,,,,CANCEL,12236
16999,AAPL,BUY,FOK,253.24,91,,12923,NEW,
17000,META,BUY,MOC,,97,,12924,NEW,
17001,SPY,BUY,LIMIT,673.46,231,,12925,NEW,
17002,AAPL,BUY,LIMIT,253.25,102,,12926,NEW,
17003,AMZN,,,,,,,CANCEL,2743
17004,SPY,BUY,ICEBERG,673.46,2150,117,12927,NEW,
17005,AAPL,SELL,LIMIT,253.29,95,,12928,NEW,
17006,AAPL,,CLOSE,,,,,CLOSE,
17007,GOOGL,,,302.74,2593,,,AMEND,9541
17008,AAPL,,,253.66,416,,,AMEND,123
17009,TSLA,SELL,LOC,423.59,95,,12929,NEW,
17010,MSFT,,,,,,,CANCEL,9731
17011,META,SELL,ICEBERG,650.6,1380,176,12930,NEW,
17012,GOOGL,SELL,LIMIT,302.75,102,,12931,NEW,
17013,TSLA,BUY,LIMIT,423.67,99,,12932,NEW,
17014,META,SELL,IOC,650.66,71,,12933,NEW,
17015,GOOGL,,,303.18,1036,,,AMEND,12381
17016,AMZN,SELL,LOC,200,112,,12934,NEW,
17017,AAPL,,,256.07,296,,,AMEND,237
17018,META,BUY,LIMIT,650.25,369,,12935,NEW,
17019,NVDA,BUY,MOC,,39,,12936,NEW,
17020,META,,,,,,,CANCEL,1910
17021,TSLA,,,,,,,CANCEL,670
17022,TSLA,,,423.98,2950,,,AMEND,9822
17023,MSFT,SELL,LIMIT,404.08,119,,12937,NEW,
17024,AAPL,SELL,LOC,253.35,36,,12938,NEW,
17025,SPY,,,,,,,CANCEL,1662
17026,AAPL,BUY,IOC,253.32,46,,12939,NEW,
17027,META,BUY,FOK,649.97,35,,12940,NEW,
17028,GOOGL,,,303.83,1147,,,AMEND,3456
17029,AMZN,BUY,LIMIT,199.93,101,,12941,NEW,
17030,TSLA,BUY,IOC,423.65,6,,12942,NEW,
17031,TSLA,BUY,LIMIT,423.57,73,,12943,NEW,
17032,SPY,,,673.43,272,,,AMEND,2409
17033,AMZN,SELL,LIMIT,200.03,56,,12944,NEW,
17034,MSFT,SELL,MARKET,,107,,12945,NEW,
17035,SPY,,,,,,,CANCEL,2454
17036,MSFT,BUY,ICEBERG,404.04,2512,75,12946,NEW,
17037,AMZN,BUY,FOK,199.95,71,,12947,NEW,
17038,MSFT,SELL,LOC,404.32,4,,12948,NEW,
17039,GOOGL,BUY,LOC,302.63,86,,12949,NEW,
17040,AMZN,SELL,FOK,200.03,70,,12950,NEW,
17041,META,SELL,MARKET,,7,,12951,NEW,
17042,SPY,,,673.8,1,,,AMEND,11944
17043,TSLA,SELL,IOC,423.88,52,,12952,NEW,
17044,SPY,,,,,,,CANCEL,7131
17045,SPY,SELL,LIMIT,673.9,24,,12953,NEW,
17046,TSLA,SELL,LIMIT,423.9,74,,12954,NEW,
17047,AAPL,,,253.48,320,,,AMEND,11367
17048,NVDA,SELL,MOC,,61,,12955,NEW,
17049,MSFT,BUY,LOC,404.3,19,,12956,NEW,
17050,AAPL,,,,,,,CANCEL,9290
17051,META,SELL,LOC,649.98,1398,,12957,NEW,
17052,AMZN,BUY,LOC,199.93,473,,12958,NEW,
17053,AMZN,BUY,FOK,199.93,47,,12959,NEW,
17054,TSLA,SELL,LIMIT,423.8,1313,,12960,NEW,
17055,AAPL,,,,,,,CANCEL,936
17056,SPY,,,673.6,715,,,AMEND,5114
17057,NVDA,,,,,,,CANCEL,12151
17058,MSFT,BUY,FOK,404.18,17,,12961,NEW,
17059,TSLA,BUY,LIMIT,423.62,103,,12962,NEW,
17060,GOOGL,SELL,MOC,,96,,12963,NEW,
17061,SPY,BUY,MARKET,,45,,12964,NEW,
17062,GOOGL,BUY,MARKET,,40,,12965,NEW,
17063,META,SELL,ICEBERG,649.8,1815,32,12966,NEW,
17064,MSFT,,,404.14,66,,,AMEND,3642
17065,META,,,,,,,CANCEL,2858
17066,AMZN,BUY,MARKET,,83,,12967,NEW,
17067,SPY,BUY,LIMIT,673.54,114,,12968,NEW,
17068,MSFT,,CLOSE,,,,,CLOSE,
17069,SPY,,,,,,,CANCEL,7995
17070,NVDA,,,,,,,CANCEL,1044
17071,MSFT,SELL,LIMIT,404.32,114,,12969,NEW,
17072,META,BUY,LIMIT,650,49,,12970,NEW,
17073,MSFT,SELL,LOC,404.5,115,,12971,NEW,
17074,MSFT,BUY,MARKET,,30,,12972,NEW,
17075,TSLA,SELL,LIMIT,423.46,3,,12973,NEW,
17076,NVDA,BUY,MOC,,95,,12974,NEW,
17077,META,SELL,FOK,650.2,13,,12975,NEW,
17078,AMZN,BUY,ICEBERG,199.93,434,68,12976,NEW,
17079,MSFT,SELL,MARKET,,28,,12977,NEW,
17080,AMZN,SELL,MARKET,,69,,12978,NEW,
17081,SPY,SELL,LIMIT,673.68,50,,12979,NEW,
17082,META,BUY,LIMIT,649.66,9,,12980,NEW,
17083,AMZN,,,199.94,210,,,AMEND,10667
17084,AAPL,BUY,IOC,253.43,71,,12981,NEW,
17085,AAPL,BUY,ICEBERG,253.45,407,15,12982,NEW,
17086,TSLA,SELL,FOK,423.41,1721,,12983,NEW,
17087,NVDA,SELL,MARKET,,43,,12984,NEW,
17088,GOOGL,BUY,LOC,302.68,58,,12985,NEW,
17089,MSFT,BUY,LIMIT,404.21,101,,12986,NEW,
17090,MSFT,SELL,IOC,404.3,280,,12987,NEW,
17091,SPY,,,673.78,970,,,AMEND,9788
17092,GOOGL,,,,,,,CANCEL,2670
17093,AMZN,SELL,FOK,200.08,78,,12988,NEW,
17094,META,SELL,MARKET,,54,,12989,NEW,
17095,TSLA,SELL,LIMIT,423.62,114,,12990,NEW,
17096,AAPL,SELL,MARKET,,87,,12991,NEW,
17097,MSFT,SELL,LIMIT,404.42,6,,12992,NEW,
17098,NVDA,,,183.83,1,,,AMEND,4881
17099,AMZN,BUY,ICEBERG,200.03,705,112,12993,NEW,
17100,SPY,,,,,,,CANCEL,11104
17101,AAPL,BUY,LOC,253.59,4,,12994,NEW,
17102,AMZN,SELL,LIMIT,200.18,13,,12995,NEW,
17103,GOOGL,BUY,LIMIT,302.59,63,,12996,NEW,
17104,GOOGL,SELL,MARKET,,63,,12997,NEW,
17105,AMZN,,,,,,,CANCEL,10637
17106,GOOGL,BUY,LIMIT,302.68,105,,12998,NEW,
17107,NVDA,SELL,LIMIT,186.33,114,,12999,NEW,
17108,NVDA,BUY,ICEBERG,186.26,1146,238,13000,NEW,
17109,AMZN,SELL,MARKET,,103,,13001,NEW,
17110,META,SELL,ICEBERG,649.76,845,212,13002,NEW,
17111,TSLA,SELL,LIMIT,423.9,1,,13003,NEW,
17112,AAPL,BUY,MARKET,,2,,13004,NEW,
17113,GOOGL,SELL,LIMIT,302.75,1241,,13005,NEW,
17114,AAPL,,,255.35,1327,,,AMEND,637
17115,GOOGL,SELL,LOC,302.84,41,,13006,NEW,
17116,AAPL,SELL,MARKET,,91,,13007,NEW,
17117,AAPL,SELL,LIMIT,253.57,1353,,13008,NEW,
17118,GOOGL,,,302.72,1138,,,AMEND,11601
17119,AAPL,,,253.55,1,,,AMEND,12307
17120,SPY,BUY,LOC,673.53,113,,13009,NEW,
17121,GOOGL,SELL,LIMIT,302.58,36,,13010,NEW,
17122,AAPL,,,,,,,CANCEL,10903
17123,NVDA,BUY,MARKET,,27,,13011,NEW,
17124,MSFT,SELL,LIMIT,404.6,48,,13012,NEW,
17125,TSLA,BUY,IOC,423.68,6,,13013,NEW,
17126,MSFT,SELL,FOK,404.59,31,,13014,NEW,
17127,GOOGL,BUY,FOK,302.41,99,,13015,NEW,
17128,TSLA,SELL,LIMIT,423.7,67,,13016,NEW,
17129,AAPL,SELL,FOK,253.44,1969,,13017,NEW,
17130,MSFT,SELL,ICEBERG,404.63,625,45,13018,NEW,
17131,TSLA,,,,,,,CANCEL,49548
17132,AAPL,BUY,LOC,253.28,113,,13019,NEW,
17133,AAPL,BUY,LIMIT,253.38,7,,13020,NEW,
17134,AMZN,BUY,IOC,200.19,17,,13021,NEW,
17135,SPY,BUY,FOK,673.4,119,,13022,NEW,
17136,META,BUY,LIMIT,649.11,92,,13023,NEW,
17137,TSLA,SELL,ICEBERG,423.7,2674,40,13024,NEW,
17138,TSLA,,,423.57,85,,,AMEND,11114
17139,MSFT,SELL,ICEBERG,404.48,2925,149,13025,NEW,
17140,SPY,BUY,FOK,673.2,76,,13026,NEW,
17141,MSFT,SELL,LIMIT,404.43,1,,13027,NEW,
17142,AAPL,,,,,,,CANCEL,7335
17143,TSLA,BUY,IOC,423.7,61,,13028,NEW,
17144,AMZN,SELL,MARKET,,120,,13029,NEW,
17145,AMZN,SELL,LIMIT,200.27,71,,13030,NEW,
17146,AAPL,,,,,,,CANCEL,2339
17147,META,BUY,LOC,649.28,872,,13031,NEW,
17148,MSFT,,,404.39,46,,,AMEND,6051
17149,SPY,BUY,IOC,673.11,100,,13032,NEW,
17150,AMZN,SELL,ICEBERG,200.28,1098,234,13033,NEW,
17151,SPY,BUY,MARKET,,112,,13034,NEW,
17152,AMZN,,,200.2,1,,,AMEND,1068
17153,META,,,,,,,CANCEL,1717
17154,SPY,,,,,,,CANCEL,8644
17155,META,SELL,LIMIT,649.18,99,,13035,NEW,
17156,AMZN,,,200.22,34,,,AMEND,12311
17157,SPY,,,673.14,2168,,,AMEND,7679
17158,NVDA,SELL,LIMIT,186.15,100,,13036,NEW,
17159,GOOGL,SELL,MARKET,,521,,13037,NEW,
17160,META,BUY,LIMIT,648.73,319,,13038,NEW,
17161,MSFT,SELL,LIMIT,404.68,47,,13039,NEW,
17162,GOOGL,,,,,,,CANCEL,10282
17163,AMZN,,,200.21,2361,,,AMEND,3882
17164,META,BUY,LIMIT,648.52,76,,13040,NEW,
17165,AMZN,BUY,LOC,200.2,107,,13041,NEW,
17166,GOOGL,BUY,LIMIT,302.32,74,,13042,NEW,
17167,META,BUY,IOC,648.59,73,,13043,NEW,
17168,SPY,BUY,FOK,672.85,81,,13044,NEW,
17169,AMZN,,,200.26,1437,,,AMEND,11842
17170,AMZN,SELL,ICEBERG,200.34,2063,22,13045,NEW,
17171,SPY,SELL,MARKET,,5,,13046,NEW,
17172,GOOGL,SELL,LIMIT,302.44,27,,13047,NEW,
17173,AAPL,BUY,LIMIT,253.26,73,,13048,NEW,
17174,TSLA,SELL,LIMIT,423.98,24,,13049,NEW,
17175,META,SELL,ICEBERG,649.11,2549,48,13050,NEW,
17176,AAPL,BUY,MARKET,,586,,13051,NEW,
17177,SPY,,,,,,,CANCEL,11464
17178,NVDA,SELL,LIMIT,186.34,84,,13052,NEW,
17179,AAPL,SELL,FOK,253.45,114,,13053,NEW,
17180,MSFT,BUY,MARKET,,9,,13054,NEW,
17181,SPY,SELL,LIMIT,673.42,87,,13055,NEW,
17182,AMZN,SELL,LIMIT,200.38,34,,13056,NEW,
17183,MSFT,SELL,LOC,404.58,21,,13057,NEW,
17184,META,BUY,FOK,649.06,36,,13058,NEW,
17185,META,SELL,ICEBERG,648.98,1239,78,13059,NEW,
17186,MSFT,SELL,LIMIT,404.57,33,,13060,NEW,
17187,AMZN,BUY,LIMIT,200.37,56,,13061,NEW,
17188,AMZN,SELL,LOC,200.44,69,,13062,NEW,
17189,AAPL,BUY,FOK,253.39,46,,13063,NEW,
17190,AAPL,BUY,FOK,253.47,65,,13064,NEW,
17191,SPY,SELL,LIMIT,673.4,273,,13065,NEW,
17192,MSFT,,,,,,,CANCEL,7118
17193,GOOGL,,,,,,,CANCEL,4328
17194,TSLA,SELL,LIMIT,423.93,11,,13066,NEW,
17195,AMZN,BUY,MOC,,77,,13067,NEW,
17196,MSFT,BUY,LIMIT,404.52,12,,13068,NEW,
17197,AAPL,BUY,IOC,253.54,67,,13069,NEW,
17198,MSFT,,,404.45,117,,,AMEND,27511
17199,NVDA,,CLOSE,,,,,CLOSE,
17200,AAPL,SELL,LIMIT,253.66,1894,,13070,NEW,
17201,NVDA,SELL,LIMIT,186.49,60,,13071,NEW,
17202,GOOGL,SELL,FOK,302.5,66,,13072,NEW,
17203,MSFT,,,,,,,CANCEL,4298
17204,MSFT,,,405.24,176,,,AMEND,3502
17205,GOOGL,BUY,FOK,302.44,45,,13073,NEW,
17206,TSLA,,,425.32,1,,,AMEND,8114
17207,META,,,,,,,CANCEL,11748
17208,TSLA,BUY,LIMIT,423.93,65,,13074,NEW,
17209,AAPL,,,253.72,63,,,AMEND,8636
17210,TSLA,BUY,LIMIT,424.06,70,,13075,NEW,
17211,META,,,,,,,CANCEL,12692
17212,META,,,,,,,CANCEL,11307
17213,NVDA,SELL,LIMIT,186.53,99,,13076,NEW,
17214,GOOGL,BUY,MARKET,,32,,13077,NEW,
17215,SPY,SELL,IOC,673.46,34,,13078,NEW,
17216,SPY,BUY,LIMIT,673.06,103,,13079,NEW,
17217,AAPL,SELL,LIMIT,253.73,34,,13080,NEW,
17218,TSLA,,,,,,,CANCEL,147
17219,AAPL,BUY,LIMIT,253.69,27,,13081,NEW,
17220,MSFT,BUY,MOC,,85,,13082,NEW,
17221,AAPL,BUY,MARKET,,83,,13083,NEW,
17222,GOOGL,,,,,,,CANCEL,11848
17223,SPY,SELL,ICEBERG,673.23,2501,142,13084,NEW,
17224,AMZN,SELL,LIMIT,200.45,12,,13085,NEW,
17225,NVDA,SELL,FOK,186.6,67,,13086,NEW,
17226,AMZN,SELL,LIMIT,200.35,79,,13087,NEW,
17227,MSFT,,,405.38,1,,,AMEND,4192
17228,NVDA,,,,,,,CANCEL,346
17229,AMZN,BUY,MARKET,,19,,13088,NEW,
17230,NVDA,,,186.53,1703,,,AMEND,10822
17231,NVDA,BUY,LIMIT,186.51,55,,13089,NEW,
17232,AMZN,SELL,IOC,200.34,87,,13090,NEW,
17233,TSLA,,,421.51,874,,,AMEND,7051
17234,NVDA,SELL,IOC,186.41,95,,13091,NEW,
17235,AAPL,,,,,,,CANCEL,6473
17236,TSLA,BUY,IOC,423.82,5,,13092,NEW,
17237,NVDA,SELL,LIMIT,186.47,113,,13093,NEW,
17238,TSLA,SELL,LIMIT,423.77,93,,13094,NEW,
17239,GOOGL,SELL,LIMIT,302.56,91,,13095,NEW,
17240,TSLA,,,,,,,CANCEL,6694
17241,MSFT,SELL,LIMIT,404.66,107,,13096,NEW,
17242,MSFT,SELL,LOC,404.66,59,,13097,NEW,
17243,NVDA,BUY,FOK,186.37,3,,13098,NEW,
17244,AAPL,,,252.92,2410,,,AMEND,9585
17245,MSFT,BUY,LIMIT,404.53,64,,13099,NEW,
17246,MSFT,BUY,LIMIT,404.59,77,,13100,NEW,
17247,META,SELL,ICEBERG,648.96,1637,91,13101,NEW,
17248,NVDA,SELL,ICEBERG,186.36,2658,243,13102,NEW,
17249,AAPL,,,253.72,1,,,AMEND,4167
17250,AMZN,SELL,LIMIT,200.25,28,,13103,NEW,
17251,AMZN,BUY,LIMIT,200.21,4,,13104,NEW,
17252,AAPL,BUY,FOK,253.63,1729,,13105,NEW,
17253,TSLA,,,425.39,1422,,,AMEND,9721
17254,META,BUY,ICEBERG,648.45,852,192,13106,NEW,
17255,SPY,BUY,LOC,673.08,1286,,13107,NEW,
17256,NVDA,BUY,ICEBERG,186.28,2509,174,13108,NEW,
17257,AAPL,,,253.59,2193,,,AMEND,12919
17258,AMZN,SELL,LIMIT,200.23,57,,13109,NEW,
17259,AMZN,SELL,IOC,200.22,91,,13110,NEW,
17260,AAPL,,,253.69,236,,,AMEND,5926
17261,GOOGL,SELL,FOK,302.58,7,,13111,NEW,
17262,TSLA,SELL,IOC,423.58,27,,13112,NEW,
17263,NVDA,BUY,LIMIT,186.21,66,,13113,NEW,
17264,GOOGL,SELL,LIMIT,302.48,1856,,13114,NEW,
17265,SPY,,,,,,,CANCEL,655
17266,META,SELL,LIMIT,648.44,89,,13115,NEW,
17267,TSLA,SELL,MARKET,,1308,,13116,NEW,
17268,NVDA,SELL,ICEBERG,186.26,967,18,13117,NEW,
17269,MSFT,BUY,MARKET,,68,,13118,NEW,
17270,MSFT,,,404.55,1,,,AMEND,7862
17271,AMZN,SELL,MARKET,,23,,13119,NEW,
17272,TSLA,,,423.76,23,,,AMEND,2530
17273,TSLA,SELL,LIMIT,423.98,1633,,13120,NEW,
17274,META,,,648.43,1,,,AMEND,8486
17275,MSFT,BUY,IOC,404.61,4,,13121,NEW,
17276,GOOGL,SELL,FOK,302.53,10,,13122,NEW,
17277,AMZN,SELL,FOK,200.21,33,,13123,NEW,
17278,AAPL,BUY,IOC,253.66,86,,13124,NEW,
17279,AMZN,SELL,LIMIT,200.15,40,,13125,NEW,
17280,SPY,,,673.05,2168,,,AMEND,11780
17281,AMZN,SELL,LIMIT,200.1,37,,13126,NEW,
17282,AAPL,BUY,LIMIT,253.66,118,,13127,NEW,
17283,SPY,SELL,ICEBERG,673.29,2063,78,13128,NEW,
17284,NVDA,SELL,LIMIT,186.18,116,,13129,NEW,
17285,AMZN,,,,,,,CANCEL,9797
17286,GOOGL,SELL,LOC,302.51,117,,13130,NEW,
17287,AAPL,,,253.38,2549,,,AMEND,12483
17288,SPY,SELL,ICEBERG,673.27,2605,180,13131,NEW,
17289,AMZN,BUY,LIMIT,199.98,38,,13132,NEW,
17290,NVDA,BUY,IOC,186.11,5,,13133,NEW,
17291,AMZN,SELL,LIMIT,200.08,81,,13134,NEW,
17292,SPY,SELL,MARKET,,1521,,13135,NEW,
17293,META,,,,,,,CANCEL,10277
17294,TSLA,BUY,IOC,423.69,942,,13136,NEW,
17295,SPY,SELL,ICEBERG,673.38,2907,68,13137,NEW,
17296,AAPL,SELL,LIMIT,253.75,98,,13138,NEW,
17297,GOOGL,BUY,LIMIT,302.18,11,,13139,NEW,
17298,TSLA,,,423.69,1,,,AMEND,12973
17299,META,SELL,LIMIT,648.2,85,,13140,NEW,
17300,SPY,BUY,ICEBERG,673.13,2565,164,13141,NEW,
17301,SPY,SELL,MOC,,85,,13142,NEW,
17302,AMZN,SELL,FOK,200.09,26,,13143,NEW,
17303,MSFT,SELL,ICEBERG,404.91,1644,234,13144,NEW,
17304,NVDA,SELL,LIMIT,186.17,20,,13145,NEW,
17305,SPY,SELL,ICEBERG,673.15,2023,248,13146,NEW,
17306,MSFT,BUY,IOC,404.89,1985,,13147,NEW,
17307,NVDA,SELL,FOK,186.17,1921,,13148,NEW,
17308,META,,,,,,,CANCEL,9737
17309,MSFT,SELL,LIMIT,405.02,95,,13149,NEW,
17310,SPY,BUY,MARKET,,110,,13150,NEW,
17311,TSLA,,,423.61,1,,,AMEND,11249
17312,AAPL,,,253.27,49,,,AMEND,12569
17313,NVDA,BUY,LIMIT,186.1,53,,13151,NEW,
17314,GOOGL,BUY,MARKET,,37,,13152,NEW,
17315,GOOGL,BUY,LOC,302.37,109,,13153,NEW,
17316,AAPL,SELL,FOK,253.75,94,,13154,NEW,
17317,NVDA,SELL,LIMIT,186.13,107,,13155,NEW,
17318,MSFT,BUY,ICEBERG,404.85,2613,109,13156,NEW,
17319,AAPL,BUY,FOK,253.68,97,,13157,NEW,
17320,NVDA,SELL,IOC,186.12,52,,13158,NEW,
17321,AAPL,,,253.68,1480,,,AMEND,9750
17322,TSLA,,,,,,,CANCEL,722
17323,TSLA,BUY,LIMIT,423.34,53,,13159,NEW,
17324,AAPL,SELL,IOC,253.83,7,,13160,NEW,
17325,GOOGL,,,303.7,1,,,AMEND,9577
17326,GOOGL,BUY,LIMIT,302.37,515,,13161,NEW,
17327,GOOGL,BUY,LIMIT,302.28,26,,13162,NEW,
17328,AAPL,,,,,,,CANCEL,9156
17329,NVDA,SELL,MARKET,,75,,13163,NEW,
17330,NVDA,BUY,MARKET,,4,,13164,NEW,
17331,TSLA,SELL,LOC,423.26,62,,13165,NEW,
17332,AAPL,SELL,IOC,253.85,538,,13166,NEW,
17333,MSFT,BUY,ICEBERG,404.91,1882,227,13167,NEW,
17334,TSLA,SELL,ICEBERG,423.27,2964,245,13168,NEW,
17335,AAPL,SELL,LIMIT,253.85,62,,13169,NEW,
17336,TSLA,,,,,,,CANCEL,2624
17337,TSLA,BUY,FOK,423.17,61,,13170,NEW,
17338,MSFT,SELL,ICEBERG,405.01,1129,77,13171,NEW,
17339,AMZN,,,198.74,129,,,AMEND,5205
17340,AMZN,,,200.02,25,,,AMEND,11418
17341,META,BUY,ICEBERG,647.77,974,17,13172,NEW,
17342,AAPL,BUY,ICEBERG,253.72,899,110,13173,NEW,
17343,GOOGL,BUY,LIMIT,302.35,20,,13174,NEW,
17344,SPY,,,672.65,88,,,AMEND,11968
17345,AAPL,SELL,FOK,253.79,2,,13175,NEW,
17346,TSLA,,,,,,,CANCEL,12513
17347,SPY,,,,,,,CANCEL,7711
17348,MSFT,SELL,LOC,405.06,37,,13176,NEW,
17349,AAPL,SELL,LIMIT,253.81,91,,13177,NEW,
17350,META,,,,,,,CANCEL,710
17351,MSFT,SELL,MARKET,,44,,13178,NEW,
17352,TSLA,SELL,LIMIT,423.37,85,,13179,NEW,
17353,META,SELL,FOK,648,45,,13180,NEW,
17354,MSFT,BUY,ICEBERG,404.83,1605,177,13181,NEW,
17355,AMZN,BUY,ICEBERG,200.03,890,124,13182,NEW,
17356,MSFT,SELL,LIMIT,405.01,8,,13183,NEW,
17357,MSFT,,,,,,,CANCEL,2440
17358,AAPL,SELL,FOK,253.75,59,,13184,NEW,
17359,SPY,,,,,,,CANCEL,4078
17360,NVDA,BUY,LIMIT,186.07,1682,,13185,NEW,
17361,MSFT,SELL,FOK,404.93,80,,13186,NEW,
17362,NVDA,,,,,,,CANCEL,12007
17363,AMZN,SELL,MARKET,,1106,,13187,NEW,
17364,TSLA,BUY,ICEBERG,422.92,2728,44,13188,NEW,
17365,TSLA,,,422.81,2612,,,AMEND,9507
17366,AMZN,SELL,MOC,,60,,13189,NEW,
17367,META,,,,,,,CANCEL,9259
17368,AAPL,SELL,LOC,253.84,49,,13190,NEW,
17369,AMZN,SELL,LIMIT,200.09,66,,13191,NEW,
17370,GOOGL,SELL,LIMIT,302.6,101,,13192,NEW,
17371,NVDA,,,186.12,100,,,AMEND,8999
17372,AAPL,SELL,LIMIT,253.85,75,,13193,NEW,
17373,GOOGL,SELL,IOC,302.6,68,,13194,NEW,
17374,AAPL,BUY,ICEBERG,253.74,2998,77,13195,NEW,
17375,GOOGL,SELL,LIMIT,302.59,57,,13196,NEW,
17376,TSLA,SELL,MOC,,36,,13197,NEW,
17377,META,SELL,LIMIT,648.2,6,,13198,NEW,
17378,TSLA,,,,,,,CANCEL,8898
17379,AMZN,BUY,LIMIT,199.98,56,,13199,NEW,
17380,MSFT,,,404.76,1,,,AMEND,7038
17381,GOOGL,SELL,LOC,302.55,119,,13200,NEW,
17382,AMZN,,,200.08,2909,,,AMEND,6539
17383,AMZN,,,,,,,CANCEL,10460
17384,TSLA,BUY,ICEBERG,423.27,1294,167,13201,NEW,
17385,TSLA,BUY,LOC,423.21,91,,13202,NEW,
17386,NVDA,BUY,MOC,,72,,13203,NEW,
17387,TSLA,BUY,LIMIT,423.29,88,,13204,NEW,
17388,TSLA,SELL,MARKET,,90,,13205,NEW,
17389,MSFT,,,,,,,CANCEL,138
17390,GOOGL,BUY,MARKET,,67,,13206,NEW,
17391,SPY,BUY,ICEBERG,672.82,1524,232,13207,NEW,
17392,META,,,638.87,1,,,AMEND,542
17393,GOOGL,SELL,MOC,,73,,13208,NEW,
17394,META,,,652.26,111,,,AMEND,4882
17395,AAPL,SELL,ICEBERG,253.84,1188,67,13209,NEW,
17396,MSFT,,,,,,,CANCEL,9396
17397,GOOGL,,,302.46,1,,,AMEND,6876
17398,NVDA,BUY,IOC,186.14,3,,13210,NEW,
17399,MSFT,BUY,ICEBERG,404.81,1871,217,13211,NEW,
17400,AMZN,SELL,ICEBERG,200.05,1006,37,13212,NEW,
17401,GOOGL,BUY,LIMIT,302.3,48,,13213,NEW,
17402,AAPL,SELL,LIMIT,253.82,1074,,13214,NEW,
17403,AAPL,BUY,LIMIT,253.69,19,,13215,NEW,
17404,GOOGL,BUY,FOK,302.22,46,,13216,NEW,
17405,AAPL,,,,,,,CANCEL,10625
17406,MSFT,,,406.36,2143,,,AMEND,3370
17407,AMZN,,,198.65,1625,,,AMEND,6914
17408,GOOGL,BUY,MARKET,,17,,13217,NEW,
17409,AAPL,SELL,LIMIT,253.69,1484,,13218,NEW,
17410,NVDA,BUY,ICEBERG,186.15,948,25,13219,NEW,
17411,MSFT,,,,,,,CANCEL,1012
17412,GOOGL,,,,,,,CANCEL,1387
17413,TSLA,,,,,,,CANCEL,8148
17414,GOOGL,BUY,FOK,302.27,116,,13220,NEW,
17415,NVDA,SELL,FOK,186.28,97,,13221,NEW,
17416,AMZN,SELL,LIMIT,200.06,117,,13222,NEW,
17417,AMZN,SELL,IOC,200.07,1215,,13223,NEW,
17418,AMZN,SELL,FOK,200.01,46,,13224,NEW,
17419,TSLA,BUY,FOK,423.39,100,,13225,NEW,
17420,META,,,,,,,CANCEL,29015
17421,SPY,BUY,LIMIT,672.8,80,,13226,NEW,
17422,MSFT,,,,,,,CANCEL,7603
17423,TSLA,SELL,ICEBERG,423.54,762,128,13227,NEW,
17424,MSFT,,,,,,,CANCEL,1744
17425,AAPL,SELL,LOC,253.56,27,,13228,NEW,
17426,GOOGL,,,302.26,484,,,AMEND,944
17427,NVDA,BUY,FOK,186.25,8,,13229,NEW,
17428,MSFT,SELL,LIMIT,404.96,43,,13230,NEW,
17429,NVDA,,,,,,,CANCEL,5132
17430,META,SELL,LIMIT,648.38,23,,13231,NEW,
17431,AMZN,,,,,,,CANCEL,11697
